CustomerNo,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
17464.0,159,9,2552.5,1,1,2,112,4,Churned
17466.0,11,41,2729.7200000000003,4,2,2,422,8,Potential
17468.0,11,5,716.6,4,1,1,411,6,At Risk
17469.0,17,88,6751.38,4,3,3,433,10,Loyal
17470.0,45,78,17963.37,3,3,4,334,10,Loyal
17472.0,192,181,5463.14,1,4,3,143,8,Potential
17475.0,61,31,2427.22,2,2,2,222,6,At Risk
17480.0,78,29,3988.7599999999998,2,2,2,222,6,At Risk
17481.0,4,82,10079.0,4,3,3,433,10,Loyal
17483.0,66,21,2381.72,2,2,2,222,6,At Risk
17486.0,262,24,2364.34,1,2,2,122,5,Churned
17489.0,59,52,5457.99,2,3,3,233,8,Potential
17490.0,1,76,13538.07,4,3,4,434,11,Loyal
17491.0,2,109,20737.08,4,3,4,434,11,Loyal
17492.0,249,12,1972.54,1,1,2,112,4,Churned
17493.0,215,148,4943.05,1,4,3,143,8,Potential
17495.0,8,28,2339.95,4,2,2,422,8,Potential
17496.0,359,10,1087.48,1,1,1,111,3,Churned
17497.0,1,398,16972.329999999998,4,4,4,444,12,Loyal
17498.0,76,17,4316.72,2,1,2,212,5,Churned
17499.0,155,102,14661.88,2,3,4,234,9,Potential
17500.0,18,56,2472.48,4,3,2,432,9,Potential
17501.0,221,18,1935.53,1,1,2,112,4,Churned
17502.0,10,288,15611.6,4,4,4,444,12,Loyal
17503.0,3,38,4215.7300000000005,4,2,2,422,8,Potential
17504.0,207,127,20128.399999999998,1,3,4,134,8,Potential
17505.0,162,52,6872.78,1,3,3,133,7,At Risk
17506.0,76,14,1734.3799999999999,2,1,1,211,4,Churned
17507.0,262,88,4299.85,1,3,2,132,6,At Risk
17508.0,6,368,13280.47,4,4,4,444,12,Loyal
17509.0,58,366,42487.2,2,4,4,244,10,Loyal
17510.0,25,20,2509.46,3,2,2,322,7,At Risk
17511.0,3,963,639006.19,4,4,4,444,12,Loyal
17512.0,29,261,35003.71,3,4,4,344,11,Loyal
17513.0,73,189,7071.12,2,4,3,243,9,Potential
17514.0,129,40,1473.66,2,2,1,221,5,Churned
17515.0,32,113,3842.67,3,3,2,332,8,Potential
17516.0,16,168,5246.25,4,4,3,443,11,Loyal
17517.0,309,11,1203.22,1,1,1,111,3,Churned
17519.0,18,82,14558.74,4,3,4,434,11,Loyal
17520.0,54,176,8887.34,3,4,3,343,10,Loyal
17521.0,6,46,6066.69,4,2,3,423,9,Potential
17522.0,2,218,16375.62,4,4,4,444,12,Loyal
17523.0,12,33,7216.9800000000005,4,2,3,423,9,Potential
17524.0,362,6,1070.99,1,1,1,111,3,Churned
17525.0,360,9,1273.9,1,1,1,111,3,Churned
17526.0,5,56,4540.2699999999995,4,3,2,432,9,Potential
17527.0,54,47,5964.51,3,2,3,323,8,Potential
17528.0,2,253,22264.02,4,4,4,444,12,Loyal
17530.0,2,529,19622.35,4,4,4,444,12,Loyal
17531.0,191,14,1698.08,1,1,1,111,3,Churned
17534.0,54,9,1284.56,3,1,1,311,5,Churned
17535.0,281,13,1562.3799999999999,1,1,1,111,3,Churned
17536.0,178,75,4629.71,1,3,2,132,6,At Risk
17537.0,6,85,8193.56,4,3,3,433,10,Loyal
17538.0,26,10,1485.32,3,1,1,311,5,Churned
17539.0,207,31,445.88,1,2,1,121,4,Churned
17540.0,25,35,3818.61,3,2,2,322,7,At Risk
17541.0,235,167,5047.29,1,4,3,143,8,Potential
17542.0,270,25,1548.39,1,2,1,121,4,Churned
17544.0,374,526,17365.96,1,4,4,144,9,Potential
17545.0,44,153,4240.4800000000005,3,4,2,342,9,Potential
17546.0,199,37,1165.72,1,2,1,121,4,Churned
17548.0,234,5,700.3199999999999,1,1,1,111,3,Churned
17549.0,24,143,5922.96,3,4,3,343,10,Loyal
17550.0,198,42,1155.2,1,2,1,121,4,Churned
17551.0,360,43,1851.8899999999999,1,2,2,122,5,Churned
17552.0,61,49,8018.08,2,2,3,223,7,At Risk
17553.0,130,2,12265.36,2,1,4,214,7,At Risk
17554.0,2,153,27716.96,4,4,4,444,12,Loyal
17555.0,20,106,3998.68,3,3,2,332,8,Potential
17556.0,206,20,2611.17,1,2,2,122,5,Churned
17557.0,15,34,3099.53,4,2,2,422,8,Potential
17558.0,374,1,153.5,1,1,1,111,3,Churned
17560.0,95,27,7193.36,2,2,3,223,7,At Risk
17561.0,20,46,1643.9,3,2,1,321,6,At Risk
17562.0,15,63,8168.14,4,3,3,433,10,Loyal
17564.0,25,49,1961.61,3,2,2,322,7,At Risk
17566.0,9,152,4798.32,4,4,2,442,10,Loyal
17567.0,8,165,29487.55,4,4,4,444,12,Loyal
17569.0,333,29,1982.37,1,2,2,122,5,Churned
17571.0,51,298,10650.4,3,4,3,343,10,Loyal
17572.0,72,12,1206.16,2,1,1,211,4,Churned
17573.0,30,25,3547.27,3,2,2,322,7,At Risk
17574.0,243,8,917.59,1,1,1,111,3,Churned
17576.0,9,411,23034.86,4,4,4,444,12,Loyal
17578.0,219,5,1561.56,1,1,1,111,3,Churned
17579.0,5,50,2537.87,4,2,2,422,8,Potential
17580.0,253,44,1109.76,1,2,1,121,4,Churned
17581.0,1,440,56242.15,4,4,4,444,12,Loyal
17582.0,237,29,1440.3799999999999,1,2,1,121,4,Churned
17584.0,8,35,4593.87,4,2,2,422,8,Potential
17585.0,110,214,18263.04,2,4,4,244,10,Loyal
17588.0,101,24,8212.83,2,2,3,223,7,At Risk
17589.0,61,252,17867.77,2,4,4,244,10,Loyal
17590.0,3,199,8931.82,4,4,3,443,11,Loyal
17591.0,74,166,12611.43,2,4,4,244,10,Loyal
17593.0,4,212,31509.62,4,4,4,444,12,Loyal
17594.0,86,51,4619.19,2,3,2,232,7,At Risk
17595.0,13,86,1961.16,4,3,2,432,9,Potential
17596.0,24,291,50791.94,3,4,4,344,11,Loyal
17597.0,214,55,13911.12,1,3,4,134,8,Potential
17600.0,18,13,1049.76,4,1,1,411,6,At Risk
17601.0,30,34,1547.6399999999999,3,2,1,321,6,At Risk
17602.0,3,560,42935.99,4,4,4,444,12,Loyal
17603.0,79,11,2075.24,2,1,2,212,5,Churned
17604.0,218,63,2049.2799999999997,1,3,2,132,6,At Risk
17608.0,34,59,2551.34,3,3,2,332,8,Potential
17609.0,41,235,7782.3,3,4,3,343,10,Loyal
17611.0,8,576,28957.75,4,4,4,444,12,Loyal
17612.0,54,135,18688.29,3,4,4,344,11,Loyal
17613.0,23,312,29004.84,3,4,4,344,11,Loyal
17614.0,58,100,2833.19,2,3,2,232,7,At Risk
17615.0,131,14,1772.93,2,1,1,211,4,Churned
17616.0,174,3,2880.64,1,1,2,112,4,Churned
17618.0,6,629,21151.1,4,4,4,444,12,Loyal
17619.0,313,77,1525.6399999999999,1,3,1,131,5,Churned
17620.0,60,4,698.4,2,1,1,211,4,Churned
17621.0,22,26,6681.86,3,2,3,323,8,Potential
17623.0,33,33,3256.0,3,2,2,322,7,At Risk
17624.0,15,50,5100.7,4,2,3,423,9,Potential
17625.0,19,315,14370.8,4,4,4,444,12,Loyal
17628.0,82,5,887.12,2,1,1,211,4,Churned
17629.0,6,122,17230.36,4,3,4,434,11,Loyal
17630.0,170,26,2135.56,1,2,2,122,5,Churned
17631.0,2,39,3185.55,4,2,2,422,8,Potential
17633.0,32,75,7179.11,3,3,3,333,9,Potential
17634.0,37,297,11030.33,3,4,3,343,10,Loyal
17636.0,20,20,1917.16,3,2,2,322,7,At Risk
17637.0,32,39,3487.59,3,2,2,322,7,At Risk
17638.0,235,150,3562.7599999999998,1,4,2,142,7,At Risk
17639.0,277,7,613.41,1,1,1,111,3,Churned
17640.0,87,5,3199.34,2,1,2,212,5,Churned
17642.0,120,161,9478.84,2,4,3,243,9,Potential
17643.0,374,8,831.87,1,1,1,111,3,Churned
17644.0,2,340,22780.41,4,4,4,444,12,Loyal
17646.0,220,400,16444.31,1,4,4,144,9,Potential
17647.0,66,7,443.8,2,1,1,211,4,Churned
17648.0,61,95,6881.98,2,3,3,233,8,Potential
17649.0,139,52,4490.89,2,3,2,232,7,At Risk
17650.0,22,48,2502.0099999999998,3,2,2,322,7,At Risk
17651.0,12,233,31376.22,4,4,4,444,12,Loyal
17652.0,26,308,30114.03,3,4,4,344,11,Loyal
17653.0,37,43,15531.85,3,2,4,324,9,Potential
17654.0,278,22,540.6899999999999,1,2,1,121,4,Churned
17655.0,11,91,13209.99,4,3,4,434,11,Loyal
17656.0,74,83,16066.92,2,3,4,234,9,Potential
17658.0,26,19,6923.96,3,2,3,323,8,Potential
17659.0,18,158,18401.59,4,4,4,444,12,Loyal
17660.0,142,94,3023.73,2,3,2,232,7,At Risk
17663.0,26,126,16665.06,3,3,4,334,10,Loyal
17664.0,19,43,6748.3,4,2,3,423,9,Potential
17665.0,214,40,815.77,1,2,1,121,4,Churned
17666.0,4,18,5553.68,4,1,3,413,8,Potential
17667.0,67,524,24051.41,2,4,4,244,10,Loyal
17668.0,2,15,867.37,4,1,1,411,6,At Risk
17669.0,43,68,14267.1,3,3,4,334,10,Loyal
17670.0,228,11,1338.1399999999999,1,1,1,111,3,Churned
17671.0,16,53,8030.8,4,3,3,433,10,Loyal
17672.0,51,110,20577.0,3,3,4,334,10,Loyal
17673.0,2,227,16417.8,4,4,4,444,12,Loyal
17674.0,75,27,7453.48,2,2,3,223,7,At Risk
17675.0,2,704,97116.99,4,4,4,444,12,Loyal
17676.0,5,78,8864.619999999999,4,3,3,433,10,Loyal
17677.0,2,304,83135.63,4,4,4,444,12,Loyal
17678.0,264,16,2427.22,1,1,2,112,4,Churned
17679.0,53,30,9514.26,3,2,3,323,8,Potential
17680.0,24,50,2881.62,3,2,2,322,7,At Risk
17682.0,11,168,12084.8,4,4,4,444,12,Loyal
17683.0,5,2,14.48,4,1,1,411,6,At Risk
17684.0,44,226,9147.47,3,4,3,343,10,Loyal
17685.0,17,130,21712.829999999998,4,4,4,444,12,Loyal
17686.0,8,286,26591.23,4,4,4,444,12,Loyal
17690.0,31,256,24757.11,3,4,4,344,11,Loyal
17691.0,359,19,1670.98,1,2,1,121,4,Churned
17692.0,128,54,7261.349999999999,2,3,3,233,8,Potential
17693.0,138,374,14038.02,2,4,4,244,10,Loyal
17694.0,142,15,2176.38,2,1,2,212,5,Churned
17695.0,132,35,8768.26,2,2,3,223,7,At Risk
17696.0,39,115,20341.64,3,3,4,334,10,Loyal
17697.0,162,20,1315.75,1,2,1,121,4,Churned
17698.0,261,8,1112.07,1,1,1,111,3,Churned
17699.0,5,2,14.48,4,1,1,411,6,At Risk
17700.0,17,142,13158.74,4,4,4,444,12,Loyal
17701.0,253,24,1306.76,1,2,1,121,4,Churned
17702.0,31,74,11490.91,3,3,3,333,9,Potential
17703.0,36,56,6872.05,3,3,3,333,9,Potential
17704.0,169,31,4301.49,1,2,2,122,5,Churned
17705.0,4,103,9594.0,4,3,3,433,10,Loyal
17706.0,5,382,47278.36,4,4,4,444,12,Loyal
17707.0,186,5,1632.0,1,1,1,111,3,Churned
17708.0,188,35,1206.27,1,2,1,121,4,Churned
17709.0,170,7,315.13,1,1,1,111,3,Churned
17711.0,11,23,2218.9900000000002,4,2,2,422,8,Potential
17712.0,45,30,2450.63,3,2,2,322,7,At Risk
17713.0,278,121,19404.69,1,3,4,134,8,Potential
17714.0,321,10,1099.6599999999999,1,1,1,111,3,Churned
17715.0,201,51,5897.47,1,3,3,133,7,At Risk
17716.0,23,299,37618.14,3,4,4,344,11,Loyal
17718.0,233,6,993.4699999999999,1,1,1,111,3,Churned
17719.0,38,274,30804.52,3,4,4,344,11,Loyal
17720.0,27,50,7129.75,3,2,3,323,8,Potential
17721.0,73,240,6289.66,2,4,3,243,9,Potential
17722.0,97,115,18832.7,2,3,4,234,9,Potential
17723.0,128,10,11473.34,2,1,3,213,6,At Risk
17724.0,72,40,4133.3,2,2,2,222,6,At Risk
17725.0,17,192,24733.0,4,4,4,444,12,Loyal
17727.0,16,66,4227.45,4,3,2,432,9,Potential
17728.0,4,165,15663.12,4,4,4,444,12,Loyal
17730.0,4,218,39898.7,4,4,4,444,12,Loyal
17731.0,80,67,6213.04,2,3,3,233,8,Potential
17732.0,5,22,1241.3400000000001,4,2,1,421,7,At Risk
17733.0,39,35,5455.07,3,2,3,323,8,Potential
17734.0,54,43,5043.4800000000005,3,2,3,323,8,Potential
17735.0,3,690,80240.9,4,4,4,444,12,Loyal
17736.0,10,25,2698.12,4,2,2,422,8,Potential
17737.0,10,10,985.92,4,1,1,411,6,At Risk
17738.0,20,97,12291.31,3,3,4,334,10,Loyal
17739.0,4,49,10669.070000000002,4,2,3,423,9,Potential
17740.0,234,79,7964.2,1,3,3,133,7,At Risk
17742.0,114,15,1276.04,2,1,1,211,4,Churned
17744.0,4,187,34337.59,4,4,4,444,12,Loyal
17745.0,354,31,707.28,1,2,1,121,4,Churned
17746.0,241,6,410.25,1,1,1,111,3,Churned
17747.0,113,1,196.20000000000002,2,1,1,211,4,Churned
17749.0,179,35,3971.02,1,2,2,122,5,Churned
17750.0,6,191,40650.84,4,4,4,444,12,Loyal
17752.0,360,1,2050.56,1,1,2,112,4,Churned
17753.0,302,1,69.17999999999999,1,1,1,111,3,Churned
17754.0,1,92,17317.5,4,3,4,434,11,Loyal
17755.0,102,176,3547.36,2,4,2,242,8,Potential
17757.0,2,740,36644.92,4,4,4,444,12,Loyal
17758.0,20,675,31389.04,3,4,4,344,11,Loyal
17759.0,18,94,8101.02,4,3,3,433,10,Loyal
17760.0,22,25,2744.27,3,2,2,322,7,At Risk
17761.0,33,19,4809.780000000001,3,2,2,322,7,At Risk
17763.0,264,1,138.35999999999999,1,1,1,111,3,Churned
17764.0,51,80,4852.37,3,3,3,333,9,Potential
17765.0,159,57,1734.5,1,3,1,131,5,Churned
17766.0,290,52,1074.32,1,3,1,131,5,Churned
17767.0,16,74,2032.7,4,3,2,432,9,Potential
17768.0,9,105,12213.36,4,3,4,434,11,Loyal
17769.0,13,310,20880.89,4,4,4,444,12,Loyal
17770.0,199,38,4913.1,1,2,3,123,6,At Risk
17771.0,57,53,3114.77,2,3,2,232,7,At Risk
17772.0,11,53,385.78000000000003,4,3,1,431,8,Potential
17774.0,97,156,6503.61,2,4,3,243,9,Potential
17775.0,255,3,795.8399999999999,1,1,1,111,3,Churned
17777.0,25,194,5829.29,3,4,3,343,10,Loyal
17779.0,22,82,4574.08,3,3,2,332,8,Potential
17781.0,160,12,541.22,1,1,1,111,3,Churned
17783.0,73,67,3894.12,2,3,2,232,7,At Risk
17785.0,54,13,821.9,3,1,1,311,5,Churned
17786.0,86,72,2257.26,2,3,2,232,7,At Risk
17787.0,10,284,13882.75,4,4,4,444,12,Loyal
17788.0,74,4,3293.26,2,1,2,212,5,Churned
17789.0,282,14,989.86,1,1,1,111,3,Churned
17790.0,27,190,10582.67,3,4,3,343,10,Loyal
17791.0,30,10,520.47,3,1,1,311,5,Churned
17793.0,26,58,2708.96,3,3,2,332,8,Potential
17795.0,180,46,3854.48,1,2,2,122,5,Churned
17796.0,41,83,2554.82,3,3,2,332,8,Potential
17797.0,23,111,5811.59,3,3,3,333,9,Potential
17799.0,23,407,19807.26,3,4,4,344,11,Loyal
17800.0,38,103,8474.61,3,3,3,333,9,Potential
17802.0,83,188,10055.39,2,4,3,243,9,Potential
17805.0,74,10,5425.36,2,1,3,213,6,At Risk
17806.0,12,43,4530.58,4,2,2,422,8,Potential
17809.0,17,61,25247.54,4,3,4,434,11,Loyal
17810.0,323,46,1040.15,1,2,1,121,4,Churned
17811.0,5,850,48404.19,4,4,4,444,12,Loyal
17812.0,13,141,3096.73,4,4,2,442,10,Loyal
17813.0,15,371,9461.27,4,4,3,443,11,Loyal
17816.0,37,17,313.99,3,1,1,311,5,Churned
17817.0,5,33,803.34,4,2,1,421,7,At Risk
17819.0,72,48,14363.75,2,2,4,224,8,Potential
17823.0,15,1,36.12,4,1,1,411,6,At Risk
17824.0,52,13,4488.12,3,1,2,312,6,At Risk
17827.0,6,229,13424.14,4,4,4,444,12,Loyal
17828.0,23,64,7908.45,3,3,3,333,9,Potential
17829.0,299,30,5995.24,1,2,3,123,6,At Risk
17830.0,2,23,1128.16,4,2,1,421,7,At Risk
17831.0,34,2,159.24,3,1,1,311,5,Churned
17832.0,50,63,2328.53,3,3,2,332,8,Potential
17835.0,3,61,2992.59,4,3,2,432,9,Potential
17836.0,48,24,1171.03,3,2,1,321,6,At Risk
17837.0,43,168,6915.45,3,4,3,343,10,Loyal
17838.0,27,121,22563.93,3,3,4,334,10,Loyal
17839.0,43,56,3249.89,3,3,2,332,8,Potential
17841.0,2,7835,255508.58,4,4,4,444,12,Loyal
17843.0,304,35,1104.59,1,2,1,121,4,Churned
17844.0,107,5,585.8,2,1,1,211,4,Churned
17846.0,122,86,13882.59,2,3,4,234,9,Potential
17848.0,82,510,21855.1,2,4,4,244,10,Loyal
17849.0,219,26,1789.3799999999999,1,2,1,121,4,Churned
17850.0,373,293,22920.73,1,4,4,144,9,Potential
17852.0,12,24,333.17,4,2,1,421,7,At Risk
17854.0,186,15,1180.0,1,1,1,111,3,Churned
17855.0,373,17,2233.23,1,1,2,112,4,Churned
17856.0,2,195,16025.83,4,4,4,444,12,Loyal
17857.0,5,48,168410.98,4,2,4,424,10,Loyal
17858.0,6,217,32418.88,4,4,4,444,12,Loyal
17859.0,305,25,1257.3700000000001,1,2,1,121,4,Churned
17860.0,369,58,1312.86,1,3,1,131,5,Churned
17861.0,4,222,20308.57,4,4,4,444,12,Loyal
17862.0,324,11,1363.9399999999998,1,1,1,111,3,Churned
17863.0,60,148,29979.079999999998,2,4,4,244,10,Loyal
17864.0,13,102,8605.39,4,3,3,433,10,Loyal
17865.0,31,369,69781.68,3,4,4,344,11,Loyal
17866.0,143,9,2121.14,2,1,2,212,5,Churned
17867.0,31,80,6765.76,3,3,3,333,9,Potential
17869.0,108,53,1792.72,2,3,1,231,6,At Risk
17870.0,3,362,15581.09,4,4,4,444,12,Loyal
17871.0,205,10,2025.0,1,1,2,112,4,Churned
17872.0,59,261,6717.5599999999995,2,4,3,243,9,Potential
17873.0,81,43,12493.32,2,2,4,224,8,Potential
17874.0,86,48,3000.41,2,2,2,222,6,At Risk
17877.0,171,12,1247.98,1,1,1,111,3,Churned
17878.0,44,26,4474.16,3,2,2,322,7,At Risk
17879.0,174,6,644.1800000000001,1,1,1,111,3,Churned
17880.0,365,26,3688.7,1,2,2,122,5,Churned
17881.0,305,8,464.68,1,1,1,111,3,Churned
17883.0,4,145,2874.51,4,4,2,442,10,Loyal
17884.0,4,117,8144.14,4,3,3,433,10,Loyal
17885.0,13,75,3712.36,4,3,2,432,9,Potential
17886.0,32,109,5839.59,3,3,3,333,9,Potential
17887.0,130,10,421.58,2,1,1,211,4,Churned
17888.0,22,234,14784.12,3,4,4,344,11,Loyal
17889.0,213,21,1018.69,1,2,1,121,4,Churned
17890.0,323,94,4880.87,1,3,3,133,7,At Risk
17891.0,163,34,4237.04,1,2,2,122,5,Churned
17892.0,57,28,1367.31,2,2,1,221,5,Churned
17893.0,226,210,7208.0,1,4,3,143,8,Potential
17894.0,52,194,5273.55,3,4,3,343,10,Loyal
17895.0,45,18,1468.74,3,1,1,311,5,Churned
17896.0,24,2,3215.52,3,1,2,312,6,At Risk
17897.0,173,366,10206.0,1,4,3,143,8,Potential
17898.0,86,28,2103.36,2,2,2,222,6,At Risk
17899.0,160,32,1912.43,1,2,2,122,5,Churned
17900.0,191,5,837.7199999999999,1,1,1,111,3,Churned
17901.0,30,246,5450.5,3,4,3,343,10,Loyal
17904.0,22,346,12340.66,3,4,4,344,11,Loyal
17905.0,72,34,4991.93,2,2,3,223,7,At Risk
17906.0,248,12,341.2,1,1,1,111,3,Churned
17908.0,374,58,1998.18,1,3,2,132,6,At Risk
17911.0,10,39,1517.1200000000001,4,2,1,421,7,At Risk
17912.0,311,38,2215.16,1,2,2,122,5,Churned
17913.0,59,59,3348.01,2,3,2,232,7,At Risk
17914.0,4,80,2957.59,4,3,2,432,9,Potential
17917.0,46,310,7717.53,3,4,3,343,10,Loyal
17919.0,89,277,15809.32,2,4,4,244,10,Loyal
17920.0,5,695,27223.76,4,4,4,444,12,Loyal
17921.0,65,145,5079.76,2,4,3,243,9,Potential
17923.0,283,1,725.0,1,1,1,111,3,Churned
17924.0,12,31,14059.86,4,2,4,424,10,Loyal
17925.0,29,3,1023.72,3,1,1,311,5,Churned
17926.0,134,461,22406.94,2,4,4,244,10,Loyal
17928.0,46,22,862.12,3,2,1,321,6,At Risk
17929.0,12,5,1766.8,4,1,1,411,6,At Risk
17930.0,36,39,18121.239999999998,3,2,4,324,9,Potential
17931.0,135,65,2958.59,2,3,2,232,7,At Risk
17932.0,30,90,9265.61,3,3,3,333,9,Potential
17933.0,267,30,707.26,1,2,1,121,4,Churned
17934.0,52,222,10554.95,3,4,3,343,10,Loyal
17935.0,139,28,951.79,2,2,1,221,5,Churned
17936.0,6,78,1649.94,4,3,1,431,8,Potential
17937.0,9,43,20984.899999999998,4,2,4,424,10,Loyal
17939.0,160,12,511.54,1,1,1,111,3,Churned
17940.0,50,18,102301.66,3,1,4,314,8,Potential
17941.0,131,2,2896.08,2,1,2,212,5,Churned
17942.0,8,2,235.22,4,1,1,411,6,At Risk
17946.0,234,20,866.96,1,2,1,121,4,Churned
17947.0,38,9,1902.84,3,1,2,312,6,At Risk
17948.0,148,1,1843.2,2,1,2,212,5,Churned
17949.0,2,69,348200.27,4,3,4,434,11,Loyal
17950.0,73,71,4245.45,2,3,2,232,7,At Risk
17951.0,40,20,7348.06,3,2,3,323,8,Potential
17952.0,352,4,139.55,1,1,1,111,3,Churned
17953.0,233,187,5751.599999999999,1,4,3,143,8,Potential
17954.0,6,485,23168.01,4,4,4,444,12,Loyal
17955.0,199,19,3369.38,1,2,2,122,5,Churned
17956.0,197,102,14367.22,1,3,4,134,8,Potential
17957.0,67,30,2932.29,2,2,2,222,6,At Risk
17958.0,117,7,1369.72,2,1,1,211,4,Churned
17959.0,197,17,673.73,1,1,1,111,3,Churned
17960.0,172,26,495.82,1,2,1,121,4,Churned
17961.0,22,249,6916.73,3,4,3,343,10,Loyal
17962.0,143,35,1417.45,2,2,1,221,5,Churned
17964.0,32,104,3519.16,3,3,2,332,8,Potential
17965.0,38,328,18415.04,3,4,4,344,11,Loyal
17966.0,38,68,27479.52,3,3,4,334,10,Loyal
17967.0,32,131,10206.83,3,4,3,343,10,Loyal
17968.0,374,85,1899.72,1,3,2,132,6,At Risk
17969.0,167,168,6386.3099999999995,1,4,3,143,8,Potential
17970.0,212,31,5978.16,1,2,3,123,6,At Risk
17972.0,242,31,518.65,1,2,1,121,4,Churned
17973.0,27,105,9069.08,3,3,3,333,9,Potential
17974.0,25,180,6149.72,3,4,3,343,10,Loyal
17975.0,16,295,20018.08,4,4,4,444,12,Loyal
17976.0,373,65,1448.3400000000001,1,3,1,131,5,Churned
17977.0,30,26,3948.56,3,2,2,322,7,At Risk
17978.0,366,12,5423.479999999999,1,1,3,113,5,Churned
17979.0,36,145,4758.87,3,4,2,342,9,Potential
17980.0,166,30,7822.98,1,2,3,123,6,At Risk
17981.0,78,76,6840.68,2,3,3,233,8,Potential
17984.0,146,48,1161.05,2,2,1,221,5,Churned
17985.0,23,23,2526.56,3,2,2,322,7,At Risk
17986.0,57,1,61.900000000000006,2,1,1,211,4,Churned
17987.0,186,13,2878.8,1,1,2,112,4,Churned
17988.0,12,38,534.73,4,2,1,421,7,At Risk
17990.0,237,29,4889.639999999999,1,2,3,123,6,At Risk
17991.0,226,5,351.84999999999997,1,1,1,111,3,Churned
17994.0,122,90,5831.84,2,3,3,233,8,Potential
17995.0,282,2,1441.16,1,1,1,111,3,Churned
17997.0,75,166,25375.72,2,4,4,244,10,Loyal
17999.0,38,267,8096.47,3,4,3,343,10,Loyal
18001.0,13,58,3649.15,4,3,2,432,9,Potential
18004.0,363,40,954.74,1,2,1,121,4,Churned
18005.0,4,59,806.35,4,3,1,431,8,Potential
18006.0,24,22,2710.76,3,2,2,322,7,At Risk
18008.0,71,30,18375.329999999998,2,2,4,224,8,Potential
18009.0,236,32,1519.41,1,2,1,121,4,Churned
18010.0,257,14,794.15,1,1,1,111,3,Churned
18011.0,374,28,821.04,1,2,1,121,4,Churned
18013.0,156,31,3113.57,2,2,2,222,6,At Risk
18014.0,29,31,831.12,3,2,1,321,6,At Risk
18015.0,5,46,1013.09,4,2,1,421,7,At Risk
18016.0,33,123,11832.74,3,3,3,333,9,Potential
18017.0,82,3,1805.0,2,1,1,211,4,Churned
18018.0,109,29,688.8199999999999,2,2,1,221,5,Churned
18019.0,52,5,111.14,3,1,1,311,5,Churned
18022.0,36,191,8204.06,3,4,3,343,10,Loyal
18024.0,153,21,2285.62,2,2,2,222,6,At Risk
18027.0,99,21,917.67,2,2,1,221,5,Churned
18030.0,5,9,747.54,4,1,1,411,6,At Risk
18032.0,335,5,505.8,1,1,1,111,3,Churned
18033.0,66,34,2651.27,2,2,2,222,6,At Risk
18034.0,22,112,6171.34,3,3,3,333,9,Potential
18035.0,36,53,6999.23,3,3,3,333,9,Potential
18036.0,33,96,2504.91,3,3,2,332,8,Potential
18037.0,155,19,264.51,2,2,1,221,5,Churned
18040.0,20,19,1573.3400000000001,3,2,1,321,6,At Risk
18041.0,12,472,41769.63,4,4,4,444,12,Loyal
18042.0,54,7,507.39,3,1,1,311,5,Churned
18043.0,25,121,3427.84,3,3,2,332,8,Potential
18044.0,5,127,12118.39,4,3,4,434,11,Loyal
18045.0,46,47,1637.61,3,2,1,321,6,At Risk
18048.0,204,7,1478.48,1,1,1,111,3,Churned
18050.0,360,5,486.21999999999997,1,1,1,111,3,Churned
18053.0,71,20,3403.06,2,2,2,222,6,At Risk
18055.0,8,360,29532.6,4,4,4,444,12,Loyal
18056.0,289,19,2535.22,1,2,2,122,5,Churned
18058.0,10,3,544.72,4,1,1,411,6,At Risk
18059.0,24,19,3009.71,3,2,2,322,7,At Risk
18061.0,22,46,11962.8,3,2,4,324,9,Potential
18062.0,174,27,4797.9,1,2,2,122,5,Churned
18064.0,134,7,3441.3599999999997,2,1,2,212,5,Churned
18065.0,6,137,11673.68,4,4,3,443,11,Loyal
18066.0,76,10,1432.6599999999999,2,1,1,211,4,Churned
18067.0,41,37,2331.3199999999997,3,2,2,322,7,At Risk
18068.0,290,1,165.72,1,1,1,111,3,Churned
18069.0,27,470,15058.35,3,4,4,344,11,Loyal
18071.0,258,25,3128.97,1,2,2,122,5,Churned
18072.0,186,18,3205.44,1,1,2,112,4,Churned
18073.0,115,69,35736.26,2,3,4,234,9,Potential
18074.0,374,13,2449.37,1,1,2,112,4,Churned
18075.0,24,142,17681.07,3,4,4,344,11,Loyal
18077.0,9,227,21100.579999999998,4,4,4,444,12,Loyal
18078.0,218,29,1830.61,1,2,1,121,4,Churned
18079.0,46,127,79916.55,3,3,4,334,10,Loyal
18080.0,19,2,7841.16,4,1,3,413,8,Potential
18081.0,37,17,2350.66,3,1,2,312,6,At Risk
18082.0,26,73,7027.91,3,3,3,333,9,Potential
18084.0,17,1,1912.56,4,1,2,412,7,At Risk
18085.0,331,29,3422.91,1,2,2,122,5,Churned
18086.0,275,7,1130.58,1,1,1,111,3,Churned
18087.0,291,1,43317.54,1,1,4,114,6,At Risk
18088.0,62,39,1276.6,2,2,1,221,5,Churned
18092.0,3,89,51683.72,4,3,4,434,11,Loyal
18093.0,94,36,16425.52,2,2,4,224,8,Potential
18094.0,82,70,28508.039999999997,2,3,4,234,9,Potential
18095.0,313,21,4889.59,1,2,3,123,6,At Risk
18096.0,12,213,8196.94,4,4,3,443,11,Loyal
